match_id,start_time,duration,radiant_win,radiant_team_id,dire_team_id,leagueid,patch,radiant_roster,dire_roster
8824428207,1779665614,2641,False,,,19752,60,412272556;1289113611;852310758;352137522;454424529,888477316;292803721;50871324;1096757201;336857964
8824420153,1779664779,1686,True,8850015.0,8850016.0,19201,60,328999660;222022666;234162677;1092522462;403346876,419736556;64188013;437135906;296080998;234382300
8824418320,1779664637,2273,True,2114225.0,7155747.0,19467,60,201474668;373971912;113750729;94507743;118124657,87194927;116570125;125910636;142788466;178920973
8824393455,1779662213,1836,False,8850016.0,8850015.0,19201,60,419736556;437135906;296080998;64188013;234382300,328999660;403346876;1092522462;222022666;234162677
8824383716,1779661224,2640,True,9705464.0,10150345.0,19742,60,134556694;89782335;95730142;363739653;830039714,147408273;49292857;155162307;113589506;190100004
8824374184,1779660550,2707,False,7155747.0,2114225.0,19467,60,87194927;125910636;116570125;121204579;142788466,201474668;373971912;94507743;118124657;113750729
8824369880,1779660060,2371,True,,10144212.0,19752,60,336857964;852310758;352137522;454424529;1289113611,412272556;50871324;851268274;160184815;1873551197
8824366821,1779659996,1602,False,8850015.0,8850016.0,19201,60,1092522462;222022666;328999660;234162677;403346876,234382300;419736556;437135906;296080998;64188013
8824337197,1779657613,1721,False,8957156.0,9005364.0,19201,60,36771694;120231412;1674673556;264869776;126130434,357873937;179986197;1675393568;451153940;123406722
8824324161,1779656695,3001,True,10129317.0,10157007.0,17910,60,912054671;1681497165;1143855600;300005498;224909279,125347313;87850774;856687769;1113557951;393002611
8824312714,1779655904,3477,True,10150345.0,9705464.0,19742,60,113589506;155162307;49292857;147408273;190100004,134556694;89782335;95730142;363739653;830039714
8824298325,1779655000,3344,False,,10144212.0,19752,60,336857964;412272556;888477316;1289113611;160184815,851268274;292803721;50871324;380397005;1096757201
8824298002,1779655008,2112,True,9005364.0,8957156.0,19201,60,1675393568;123406722;179986197;451153940;357873937,1674673556;264869776;36771694;120231412;126130434
8824291477,1779654592,1947,False,7217544.0,9949210.0,17910,60,388339394;162243926;333765949;123972118;181050574,426728561;382514676;391301310;121024905;78434936
8824268198,1779653263,1475,False,10157038.0,9957513.0,17910,60,206873950;1426915269;243405693;1189887560;118047453,1847344518;452987572;900551258;1109417339;1454362289
8824260253,1779652950,1605,True,8957156.0,9005364.0,19201,60,1674673556;126130434;264869776;120231412;36771694,1675393568;123406722;179986197;451153940;357873937
8824257639,1779652650,3591,False,8623207.0,10157006.0,17910,60,292305454;1673609691;1272753611;308033150;235500694,250571243;1031614934;408423957;323804644;179733073
8824253918,1779652472,2314,True,10157007.0,10129317.0,17910,60,125347313;856687769;87850774;393002611;1113557951,912054671;1681497165;224909279;1143855600;300005498
8824228138,1779651052,2907,False,10150345.0,9705464.0,19742,60,113589506;155162307;49292857;147408273;190100004,134556694;89782335;95730142;363739653;830039714
8824218541,1779650554,2299,True,9572001.0,9467224.0,19696,60,1044002267;195108598;106573901;164199202;73401082,124801257;301750126;126842529;256156323;320219866
8824215313,1779650421,2710,True,9949210.0,7217544.0,17910,60,121024905;78434936;391301310;426728561;382514676,162243926;388339394;123972118;333765949;181050574
8824207271,1779650048,1585,True,9957513.0,10157038.0,17910,60,452987572;900551258;1847344518;1109417339;1454362289,118047453;1189887560;1426915269;243405693;206873950
